id,name_ja,name_en,image_file_path,category,is_dictionary_visible,series_id,series_ja,series_en,rarity,expansion,hp,phy,int,agi,active_skill_name_ja,active_skill_name_en,active_skill_text_ja,active_skill_text_en,aura_name_ja,aura_text_ja
1075,グラス,Glasses,Image/Extensions/1075.png,legacy,true,75,グラス,Glasses,Common,Legacy,81,32,13,7,ビジョン,Vision,PHYが最も高い味方のPHYを対象のPHY増加量の14%アップ / HPが最も低い味方のHPをPHY回復係数の30 ~ 40%回復 / 敵全体のINTを対象のINT増加量の20%ダウン,Increase the PHY of the ally with the highest PHY by 14% of target's PHY increase. / Heal the ally with the lowest HP for 30 ~ 40% of PHY Healing Coefficient. / Decrease the INT of all enemies by 20% of target's INT increase.,,
1079,スタッフ,Staff,Image/Extensions/1079.png,legacy,true,79,スタッフ,Staff,Common,Legacy,81,39,0,13,クラッシュ,Crush,先頭の敵に自身のPHYの25 ~ 30%ダメージ / 最後尾の敵に自身のPHYの25%ダメージ / 自身のPHYを味方全体のINT増加量合計の6%アップ,Deal damage to the first enemy equal to 25 ~ 30% of this hero's PHY. / Deal damage to the last enemy equal to 25% of this hero's PHY. / Increase this hero's PHY by 6% of the total INT increase of all allies.,,
1080,ホーキ,Broomstick,Image/Extensions/1080.png,legacy,true,80,ホーキ,Broomstick,Common,Legacy,33,0,48,20,スイープ,Sweep,敵全体に自身のINTの15 ~ 25%ダメージ / 最大HPが最も高い敵に自身のAGI増加量の14%ダメージ,Deal damage to all enemies equal to 15 ~ 25% of this hero's INT. / Deal damage to the enemy with the highest Max HP equal to 14% of this hero's AGI increase.,,
1081,ヨロイ,Yoroi,Image/Extensions/1081.png,legacy,true,81,ヨロイ,Yoroi,Common,Legacy,99,23,23,0,シュラウド,Shroud,自身のPHYを自身のPHYの10 ~ 15%アップ / 自身のINTを自身のINTの10 ~ 15%アップ / 自身のAGIを自身のPHY/INT/AGI増加量合計の10%ダウン,Increase this hero's PHY by 10 ~ 15% of this hero's PHY. / Increase this hero's INT by 10 ~ 15% of this hero's INT. / Decrease this hero's AGI by 10% of the total PHY/INT/AGI increase of this hero.,,
1082,ツインブレード,Twin Blade,Image/Extensions/1082.png,legacy,true,82,ツインブレード,Twin Blade,Common,Legacy,0,56,0,23,ツインスラッシュ,Twin Slash,PHYが最も低い敵に自身のPHYの35 ~ 40%ダメージ / PHYが最も低い敵に自身のPHYの10 ~ 15%ダメージ / 最後尾の味方のPHYを自身のPHYの4%アップ,Deal damage to the enemy with the lowest PHY equal to 35 ~ 40% of this hero's PHY. / Deal damage to the enemy with the lowest PHY equal to 10 ~ 15% of this hero's PHY. / Increase the last ally's PHY by 4% of this hero's PHY.,,
1085,バイナンスチャリティメダル,Binance Charity Medal,Image/Extensions/1085.png,legacy,true,85,バイナンスチャリティメダル,Binance Charity Medal,Common,Legacy,108,15,14,14,バイナンスチャリティの御加護,Binance Charity's Protection,最後尾の味方のPHYを自身のPHYの2%アップ / 最後尾の味方のINTを自身のINTの2%アップ / 最後尾の味方のAGIを自身のAGIの2%アップ,Increase the last ally's PHY by 2% of this hero's PHY. / Increase the last ally's INT by 2% of this hero's INT. / Increase the last ally's AGI by 2% of this hero's AGI.,,
1086,アンモナイト,Ammonite,Image/Extensions/1086.png,legacy,true,86,アンモナイト,Ammonite,Common,Legacy,39,0,27,39,螺旋,Spiral,敵全体のPHY/INTの高い方を自身のINTの5 ~ 7%ダウン,Decrease the higher PHY/INT of all enemies by 5 ~ 7% of this hero's INT.,,
1087,プテラノドン,Pteranodon,Image/Extensions/1087.png,legacy,true,87,プテラノドン,Pteranodon,Common,Legacy,63,51,0,7,ブレイズ,Blaze,最大HPが最も高い敵に自身のPHYの75 ~ 80%ダメージ / 最大HPが最も高い敵に{successRate}%の確率で気絶を付与 / 自身に与えたダメージの10 ~ 20%ダメージ / 自身に{successRate}%の確率で気絶を付与,Deal damage to the enemy with the highest Max HP equal to 75 ~ 80% of this hero's PHY. / {successRate}% chance to inflict Stun on the enemy with the highest Max HP. / Deal damage to this hero equal to 10 ~ 20% of damage dealt. / {successRate}% chance to inflict Stun on this hero.,,
1088,ブレク,Brek,Image/Extensions/1088.png,legacy,true,88,ティラノサウルス,Tyrannosaurus,Common,Legacy,0,30,0,49,グリッター,Glitter,HPが最も低い味方のHPをPHY回復係数の5%回復 / 味方全体のINTを自身のPHYの3 ~ 4%アップ,Heal the ally with the lowest HP for 5% of PHY Healing Coefficient. / Increase the INT of all allies by 3 ~ 4% of this hero's PHY.,,
1089,プレシオサウルス,Plesiosaurus,Image/Extensions/1089.png,legacy,true,89,プレシオサウルス,Plesiosaurus,Common,Legacy,60,43,0,16,タイダルボア,Tidal bore,敵全体に自身のPHYの8%ダメージ、対象が毒なら46%ダメージ / 敵全体のINTを自身のPHYの2%ダウン、対象が毒なら4%ダウン,Deal damage to all enemies equal to 8% of this hero's PHY. 46% if affected by Poison. / Decrease the INT of all enemies by 2% of this hero's PHY. 4% if affected by Poison.,,
1090,ぐらふぁいとみやげ,Graphite souvenir,Image/Extensions/1090.png,legacy,true,90,トリケラトプス,Triceratops,Common,Legacy,78,0,23,30,ぐらふぁいとに行ってきました,I went to Graphite,HPが最も低い味方のHPを回復係数の30 ~ 40%回復 / 味方全体のAGIを自身のINTの1 ~ 3%アップ、対象がバリアなら12 ~ 14%アップ,Heal the ally with the lowest HP for 30 ~ 40% of Healing Coefficient. / Increase the AGI of all allies by 1 ~ 3% of this hero's INT. 12 ~ 14% if affected by Barrier.,,
1091,ロンギスクアマ,Longisquama,Image/Extensions/1091.png,legacy,true,91,ロンギスクアマ,Longisquama,Common,Legacy,57,0,30,30,エンシェント フェザー,Ancient feather,HPが最も低い味方のPHYを対象のHP減少量の5 ~ 10%アップ / HPが最も低い味方のHPを回復係数の30 ~ 45%回復,Increase the PHY of the ally with the lowest HP by 5 ~ 10% of target's HP decrease. / Heal the ally with the lowest HP for 30 ~ 45% of Healing Coefficient.,,
1092,ステゴエッグ,Stego Egg,Image/Extensions/1092.png,legacy,true,92,ステゴサウルス,Stegosaurus,Common,Legacy,75,0,47,7,生命の息吹,Breath of Life,最後尾の敵に自身のINTの45%ダメージ / 中衛の敵に自身のINTの60%ダメージ / 先頭の敵に{successRate}%の確率で混乱を付与,Deal damage to the last enemy equal to 45% of this hero's INT. / Deal damage to the midline enemy equal to 60% of this hero's INT. / {successRate}% chance to inflict Confusion on the first enemy.,,
1093,メガロキャビア,Megalo Caviar,Image/Extensions/1093.png,legacy,true,93,メガロドン,Megalodon,Common,Legacy,81,0,52,0,至高の前菜,Excellent appetizers,HPが最も低い敵に自身のINTの30%ダメージ / 自身のAGIを自身のHP減少量の2 ~ 14%アップ,Deal damage to the enemy with the lowest HP equal to 30% of this hero's INT. / Increase this hero's AGI by 2 ~ 14% of this hero's HP decrease.,,
1094,パキケファロエッグ,Pachycephalo Egg,Image/Extensions/1094.png,legacy,true,94,パキケファロサウルス,Pachycephalosaurus,Common,Legacy,39,46,0,20,ツボコリコリ,Acupuncture point massage,PHYが最も高い敵に自身のPHYの35 ~ 45%ダメージ / PHYが最も高い敵に対象のPHY増加量の13 ~ 18%ダメージ / PHYが最も高い敵に対象のINT増加量の13 ~ 18%ダメージ,Deal damage to the enemy with the highest PHY equal to 35 ~ 45% of this hero's PHY. / Deal damage to the enemy with the highest PHY equal to 13 ~ 18% of target's PHY increase. / Deal damage to the enemy with the highest PHY equal to 13 ~ 18% of target's INT increase.,,
1095,采配,Saihai,Image/Extensions/1095.png,legacy,true,95,サイハイ,Saihai,Common,Legacy,39,0,43,23,シケツジュツ,Hemostasis,HPが最も低い味方のHPを回復係数の25%回復 / 味方全体のHPを回復係数の1%回復、対象が出血なら40%回復 / HPが最も低い味方のINTを自身のINTの3%アップ、対象が出血なら7%アップ,Heal the ally with the lowest HP for 25% of Healing Coefficient. / Heal all allies for 1% of Healing Coefficient. 40% if affected by Bleed. / Increase the INT of the ally with the lowest HP by 3% of this hero's INT. 7% if affected by Bleed.,,
1096,ベルト,Belt,Image/Extensions/1096.png,legacy,true,96,ベルト,Belt,Common,Legacy,48,20,20,23,ドミネイト,Dominate,AGIが最も低い味方のAGIを敵全体のAGI増加量合計の10 ~ 12%アップ / 敵全体のPHYを対象のPHY増加量の20%ダウン / 敵全体のINTを対象のINT増加量の20%ダウン,Increase the AGI of the ally with the lowest AGI by 10 ~ 12% of the total AGI increase of all enemies. / Decrease the PHY of all enemies by 20% of target's PHY increase. / Decrease the INT of all enemies by 20% of target's INT increase.,,
1097,クロー,Claw,Image/Extensions/1097.png,legacy,true,97,クロー,Claw,Common,Legacy,99,46,0,0,SNIKT,Snikt,PHYが最も低い敵に自身のPHYの40 ~ 50%ダメージ / 先頭の味方のHPをPHY回復係数の18 ~ 28%回復 / AGIが最も高い味方の恐怖を{successRate}%の確率で解除,Deal damage to the enemy with the lowest PHY equal to 40 ~ 50% of this hero's PHY. / Heal the first ally for 18 ~ 28% of PHY Healing Coefficient. / {successRate}% chance to remove Fear from the ally with the highest AGI.,,
1098,ギョク,Orb,Image/Extensions/1098.png,legacy,true,98,ギョク,Orb,Common,Legacy,108,0,43,0,フォーチュン,Fortune,最後尾の敵に自身のINTの35 ~ 45%ダメージ / 最後尾の味方のHPを回復係数の18 ~ 28%回復 / INTが最も高い味方の恐怖を{successRate}%の確率で解除,Deal damage to the last enemy equal to 35 ~ 45% of this hero's INT. / Heal the last ally for 18 ~ 28% of Healing Coefficient. / {successRate}% chance to remove Fear from the ally with the highest INT.,,
1099,ガントレット,Gauntlet,Image/Extensions/1099.png,legacy,true,99,ガントレット,Gauntlet,Common,Legacy,42,33,0,32,ウィズスタンド,Withstand,最後尾の味方のPHYを自身のPHYの12%アップ / 最後尾の味方のAGIを自身のPHYの7%アップ / 最後尾の敵に自身のPHYの20%ダメージ / 最後尾の味方に自身のPHYの5%ダメージ,Increase the last ally's PHY by 12% of this hero's PHY. / Increase the last ally's AGI by 7% of this hero's PHY. / Deal damage to the last enemy equal to 20% of this hero's PHY. / Deal damage to the last ally equal to 5% of this hero's PHY.,,
1100,魔法剣,Enhanced Sword,Image/Extensions/1100.png,legacy,true,100,魔法剣,Enhanced Sword,Common,Legacy,0,38,38,3,リーフブレード,Leaf Blade,自身のPHYを自身のINTの100%アップ / HPが最も低い敵に自身のPHYの45 ~ 50%ダメージ / 自身のPHYを自身のINTの95%ダウン / HPが最も低い敵に{successRate}%の確率で衰弱を付与,Increase this hero's PHY by 100% of this hero's INT. / Deal damage to the enemy with the lowest HP equal to 45 ~ 50% of this hero's PHY. / Decrease this hero's PHY by 95% of this hero's INT. / {successRate}% chance to inflict Prostration on the enemy with the lowest HP.,,
1102,モノクル,Monocle,Image/Extensions/1102.png,modern,true,102,モノクル,Monocle,Common,Modern,57,35,3,22,貴族のたしなみ,Etiquette of an aristocrat,自身のPHYを自身のPHYの2%アップ / 前衛の敵に自身のPHYの84%ダメージ,Increase this hero's PHY by 2% of this hero's PHY. / Deal damage to the frontline enemy equal to 84% of this hero's PHY.,,
1103,御札,Talisman,Image/Extensions/1103.png,modern,true,103,オフダ,Talisman,Common,Modern,30,2,36,31,符撃,Exorcism,自身のINTを自身のINTの2%アップ / 前衛の敵に自身のINTの84%ダメージ,Increase this hero's INT by 2% of this hero's INT. / Deal damage to the frontline enemy equal to 84% of this hero's INT.,,
1104,見習い筆パレ,Apprentice brush & pallete,Image/Extensions/1104.png,legacy,true,104,筆パレ,Brush & pallete,Common,Legacy,33,35,13,20,Artいいね！よろしくお願いします！,Art Like!Please!,敵全体に自身のPHYの16%ダメージ / HPが最も低い敵に自身のPHYの28%ダメージ,Deal damage to all enemies equal to 16% of this hero's PHY. / Deal damage to the enemy with the lowest HP equal to 28% of this hero's PHY.,,
1105,鏡,Mirror,Image/Extensions/1105.png,legacy,true,105,鏡,Mirror,Common,Legacy,12,0,66,9,レディエイション,Radiation,INTが最も高い味方のINTを自身のINTの7%アップ / 敵味方の誰かに{successRate}%の確率で毒を付与,Increase the INT of the ally with the highest INT by 7% of this hero's INT. / {successRate}% chance to inflict Poison on an ally or enemy.,,
1106,待合せ場所のモアイ像,Moai at the meeting place,Image/Extensions/1106.png,legacy,true,106,モアイ,Moai,Common,Legacy,141,7,7,18,ぐらふぁい島の観光名所に来ています,See the sights of Graph-Island,最大HPが最も低い敵に自身のHP減少量の45%ダメージ / 自身に{successRate}%の確率で恐怖を付与,Deal damage to the enemy with the lowest Max HP equal to 45% of this hero's HP decrease. / {successRate}% chance to inflict Fear on this hero.,,
1107,ベーグルの粘土像,Bagel Clay statue,Image/Extensions/1107.png,legacy,true,107,ノード・ドール,Node-Doll,Common,Legacy,51,8,38,16,フィッシング デラウェア,Phishing DELAWARE,後衛の敵に自身のINTの53%ダメージ / 最後尾の敵に自身のINTの33%ダメージ,Deal damage to the backline enemy equal to 53% of this hero's INT. / Deal damage to the last enemy equal to 33% of this hero's INT.,,
1108,お手伝いゴーレム,Helper Golem,Image/Extensions/1108.png,legacy,true,108,ゴーレム,Golem,Common,Legacy,57,11,23,26,ちゃぶ台返しちゃった,I messed up,敵全体のPHYを自身のINT減少量の9%ダウン / INTが最も低い敵に対象のPHY減少量の63%ダメージ,Decrease the PHY of all enemies by 9% of this hero's INT decrease. / Deal damage to the enemy with the lowest INT equal to 63% of target's PHY decrease.,,
1109,すかる,Skull,Image/Extensions/1109.png,legacy,true,109,スカル,Skull,Common,Legacy,60,8,40,11,旗揚げ,Departure,PHYが最も低い敵に対象のINT減少量の87%ダメージ / PHYが最も高い敵に{successRate}%の確率で睡眠を付与,Deal damage to the enemy with the lowest PHY equal to 87% of target's INT decrease. / {successRate}% chance to inflict Sleep on the enemy with the highest PHY.,,
1110,闇リボン,Darkness Ribbon,Image/Extensions/1110.png,legacy,true,110,リボン,Ribbon,Common,Legacy,42,26,19,20,闇のちょうちょ結び,Dark Butterfly Knot,自身のPHY/INTの高い方を自身のAGI減少量の6%アップ / 最後尾の敵に自身のPHYの41%ダメージ,Increase this hero's higher PHY/INT by 6% of this hero's AGI decrease. / Deal damage to the last enemy equal to 41% of this hero's PHY.,,
1111,懐中時計,Pocket Watch,Image/Extensions/1111.png,legacy,true,111,懐中時計,Pocket Watch,Common,Legacy,48,20,16,27,クロックワーク,Clockwork,先頭の敵に対象のHP減少量の30 ~ 50%ダメージ / 最後尾の敵に対象のHP減少量の30 ~ 50%ダメージ / 自身のAGIを自身のAGIの10%ダウン,Deal damage to the first enemy equal to 30 ~ 50% of target's HP decrease. / Deal damage to the last enemy equal to 30 ~ 50% of target's HP decrease. / Decrease this hero's AGI by 10% of this hero's AGI.,,
1112,モンシロちゃん,Fairy of Pieris rapae,Image/Extensions/1112.png,legacy,true,112,妖精,Fairy,Common,Legacy,48,0,46,17,鱗粉,Fairy Scales,敵味方の誰かのINTを対象のINTの4%アップ / 敵味方の誰かに自身のINTの30%ダメージ / 先頭の敵に自身のINTの50 ~ 55%ダメージ / 自身のINTを自身のINTの4%アップ,Increase the INT of an ally or enemy by 4% of target's INT. / Deal damage to an ally or enemy equal to 30% of this hero's INT. / Deal damage to the first enemy equal to 50 ~ 55% of this hero's INT. / Increase this hero's INT by 4% of this hero's INT.,,
1113,パロットエッグ,Parrot Eggs,Image/Extensions/1113.png,legacy,true,113,パロット,Parrot,Common,Legacy,99,23,23,0,ぴよぴよ,Cheep-Cheep,先頭の敵に自身のAGIの35 ~ 40%ダメージ / 自身のAGIを自身のAGI減少量の60%アップ / 自身に{successRate}%の確率で恐怖を付与,Deal damage to the first enemy equal to 35 ~ 40% of this hero's AGI. / Increase this hero's AGI by 60% of this hero's AGI decrease. / {successRate}% chance to inflict Fear on this hero.,,
1115,まっすーの中古チャリ,Massu's bicycle,Image/Extensions/1115.png,legacy,true,115,二輪車,Two wheeled vehicle,Common,Legacy,48,4,56,3,カリスマの立ちこぎ,Pedaling,先頭の敵に自身のINTの50%ダメージ / 中衛の敵に{successRate}%の確率で混乱を付与,Deal damage to the first enemy equal to 50% of this hero's INT. / {successRate}% chance to inflict Confusion on the midline enemy.,,
